N	Total Time	Average CPE
806	157544	195.46
807	161743	200.43
808	158402	196.04
809	167042	206.48
810	159162	196.50
811	161128	198.68
812	173064	213.13
813	160223	197.08
814	160634	197.34
815	161175	197.76
816	164857	202.03
817	161670	197.88
818	162000	198.04
819	162331	198.21
820	164341	200.42
821	163074	198.63
822	165132	200.89
823	163834	199.07
824	164172	199.24
825	164593	199.51
826	164852	199.58
827	170164	205.76
828	165786	200.22
829	166149	200.42
830	168517	203.03
831	166882	200.82
832	167275	201.05
833	169654	203.67
834	168003	201.44
835	168444	201.73
836	168801	201.92
837	169080	202.01
838	169611	202.40
839	173529	206.83
840	170355	202.80
841	170550	202.79
842	170978	203.06
843	171460	203.39
844	171754	203.50
845	172195	203.78
846	172469	203.86
847	172812	204.03
848	173411	204.49
849	173584	204.46
850	174049	204.76
851	181515	213.30
852	174728	205.08
853	175107	205.28
854	176169	206.29
855	175770	205.58
856	176175	205.81
857	176494	205.94
858	182032	212.16
859	177200	206.29
860	177582	206.49
861	178165	206.93
862	178444	207.01
863	178961	207.37
864	179225	207.44
865	179676	207.72
866	179983	207.83
867	180363	208.03
868	180793	208.29
869	181146	208.45
870	181600	208.74
871	181932	208.88
872	182285	209.04
873	182784	209.37
874	183081	209.47
875	183613	209.84
876	185467	211.72
877	184314	210.16
878	184666	210.33
879	190792	217.06
880	185395	210.68
881	185827	210.93
882	191362	216.96
883	186515	211.23
884	186968	211.50
885	187330	211.67
886	187845	212.01
887	188106	212.07
888	188601	212.39
889	188913	212.50
890	189297	212.69
891	189781	213.00
892	190095	213.11
893	190596	213.43
894	190894	213.53
895	191422	213.88
896	191700	213.95
897	192179	214.25
898	192495	214.36
899	196066	218.09
900	197585	219.54
901	193767	215.06
902	194262	215.37
903	194526	215.42
904	197168	218.11
905	200412	221.45
906	195761	216.07
907	202519	223.28
908	200269	220.56
909	196960	216.68
910	202268	222.27
911	201876	221.60
912	198303	217.44
913	198591	217.51
914	202369	221.41
915	199403	217.93
916	199785	218.11
917	201865	220.14
918	203849	222.06
919	202864	220.74
920	201407	218.92
921	201912	219.23
922	202221	219.33
923	202713	219.62
924	203011	219.71
925	203599	220.11
926	212526	229.51
927	206296	222.54
928	204723	220.61
929	205250	220.94
930	205520	220.99
931	206042	221.31
932	206334	221.39
933	206814	221.67
934	210614	225.50
935	209454	224.01
936	208056	222.28
937	208529	222.55
938	208846	222.65
939	209323	222.92
940	209605	222.98
941	210097	223.27
942	210428	223.38
943	210941	223.69
944	211227	223.76
945	211781	224.11
946	212076	224.18
947	216158	228.26
948	212940	224.62
949	215104	226.66
950	213748	225.00
951	214308	225.35
952	214608	225.43
953	215128	225.74
954	215463	225.85
955	215995	226.17
956	216324	226.28
957	216875	226.62
958	217224	226.75
959	217748	227.06
960	219840	229.00
961	218580	227.45
962	222366	231.15
963	219428	227.86
964	219766	227.97
965	220318	228.31
966	220643	228.41
967	223669	231.30
968	221386	228.70
969	221931	229.03
970	222247	229.12
971	222850	229.51
972	223145	229.57
973	223652	229.86
974	223957	229.94
975	224465	230.22
976	224914	230.44
977	225297	230.60
978	225773	230.85
979	229428	234.35
980	226783	231.41
981	228719	233.15
982	232468	236.73
983	227936	231.88
984	228463	232.18
985	228871	232.36
986	229390	232.65
987	236346	239.46
988	230143	232.94
989	230608	233.17
990	230864	233.20
991	231414	233.52
992	231788	233.66
993	232307	233.94
994	232647	234.05
995	233181	234.35
996	233529	234.47
997	234079	234.78
998	234356	234.83
999	234910	235.15
1000	243782	243.78
1001	235840	235.60
1002	236384	235.91
1003	236698	235.99
1004	237280	236.33
1005	240303	239.11
1006	244604	243.15
1007	245732	244.02
1008	242910	240.98
1009	239331	237.20
1010	241482	239.09
1011	244424	241.76
1012	240693	237.84
1013	241243	238.15
1014	241604	238.27
1015	243768	240.17
1016	242449	238.63
1017	242855	238.80
1018	243383	239.08
1019	243737	239.19
1020	245222	240.41
1021	289653	283.70
1022	255388	249.89
1023	255959	250.20
1024	247548	241.75
1025	247290	241.26
1026	247521	241.25
1027	247931	241.41
1028	248513	241.74
1029	248819	241.81
1030	249405	242.14
1031	249780	242.27
1032	250276	242.52
1033	252617	244.55
1034	257346	248.88
1035	257873	249.15
1036	258243	249.27
1037	258965	249.73
1038	259399	249.90
1039	259771	250.02
1040	260348	250.33
1041	260685	250.42
1042	261303	250.77
1043	261738	250.95
1044	262075	251.03
1045	262696	251.38
1046	263032	251.46
1047	263441	251.62
1048	266189	254.00
1049	264494	252.14
1050	259952	247.57
1051	259066	246.49
1052	259412	246.59
1053	259996	246.91
1054	260347	247.01
1055	260920	247.32
1056	261382	247.52
1057	263344	249.14
1058	272926	257.96
1059	294555	278.14
1060	282735	266.73
1061	263751	248.59
1062	264134	248.71
1063	264675	248.99
1064	264977	249.04
1065	276138	259.28
1066	266235	249.75
1067	266520	249.78
1068	267083	250.08
1069	267587	250.32
1070	268073	250.54
1071	268345	250.56
1072	268826	250.77
1073	274549	255.87
1074	269864	251.27
1075	270211	251.36
1076	270795	251.67
1077	271181	251.79
1078	271693	252.03
1079	272290	252.35
1080	272777	252.57
1081	273118	252.65
1082	276915	255.93
1083	273912	252.92
1084	276148	254.75
1085	275088	253.54
1086	275563	253.74
1087	276037	253.94
1088	276438	254.08
1089	280071	257.18
1090	277445	254.54
1091	277783	254.61
1092	278328	254.88
1093	278836	255.11
1094	279297	255.30
1095	279758	255.49
1096	280119	255.58
1097	280650	255.83
1098	281083	256.00
1099	281654	256.28
1100	285503	259.55
1101	291049	264.35
1102	283038	256.84
1103	283645	257.16
1104	284149	257.38
1105	291069	263.41
1106	295894	267.54
1107	297048	268.34
1108	286243	258.34
1109	290873	262.28
1110	286920	258.49
1111	289252	260.35
1112	288018	259.01
1113	290311	260.84
1114	288899	259.33
1115	289430	259.58
1116	289745	259.63
1117	290389	259.97
1118	290905	260.20
1119	294802	263.45
1120	291835	260.57
1121	292346	260.79
1122	292875	261.03
1123	293386	261.25
1124	293753	261.35
1125	294386	261.68
1126	295668	262.58
1127	296970	263.50
1128	295809	262.24
1129	296331	262.47
1130	296899	262.74
1131	297286	262.85
1132	297515	262.82
1133	298134	263.14
1134	304143	268.20
1135	299256	263.66
1136	299611	263.74
1137	300359	264.17
1138	300615	264.16
1139	306240	268.87
1140	309886	271.83
1141	302199	264.85
1142	302519	264.90
1143	303074	265.16
1144	303615	265.40
1145	304112	265.60
1146	304596	265.79
1147	305117	266.01
1148	307214	267.61
1149	309292	269.18
1150	306588	266.60
1151	307248	266.94
1152	307645	267.05
1153	315170	273.35
1154	315868	273.72
1155	309338	267.83
1156	309703	267.91
1157	310401	268.28
1158	310773	268.37
1159	311324	268.61
1160	311661	268.67
1161	313981	270.44
1162	312882	269.26
1163	316779	272.38
1164	315296	270.87
1165	314378	269.85
1166	314728	269.92
1167	315374	270.24
1168	315952	270.51
1169	316404	270.66
1170	317022	270.96
1171	323171	275.98
1172	317742	271.11
1173	318489	271.52
1174	319050	271.76
1175	325332	276.88
1176	323145	274.78
1177	320387	272.21
1178	321096	272.58
1179	321304	272.52
1180	321857	272.76
1181	322536	273.10
1182	335655	283.97
1183	323513	273.47
1184	323969	273.62
1185	324640	273.96
1186	325227	274.22
1187	325524	274.24
1188	326152	274.54
1189	326642	274.72
1190	330751	277.94
1191	327831	275.26
1192	328118	275.27
1193	335170	280.95
1194	380142	318.38
1195	340034	284.55
1196	330287	276.16
1197	330583	276.18
1198	331648	276.83
1199	331928	276.84
1200	335481	279.57
1201	332726	277.04
1202	333271	277.26
1203	337516	280.56
1204	343190	285.04
1205	348298	289.04
1206	336938	279.38
1207	340666	282.24
1208	336194	278.31
1209	338511	279.99
1210	339128	280.27
1211	337689	278.85
1212	338270	279.10
1213	338822	279.33
1214	340912	280.82
1215	339886	279.74
1216	344659	283.44
1217	340901	280.12
1218	341454	280.34
1219	341957	280.52
1220	344460	282.34
1221	343086	280.99
1222	343725	281.28
1223	344202	281.44
1224	344778	281.68
1225	345322	281.90
1226	347407	283.37
1227	346356	282.28
1228	346917	282.51
1229	350810	285.44
1230	347834	282.79
1231	348382	283.01
1232	348817	283.13
1233	349357	283.34
1234	349946	283.59
1235	350466	283.78
1236	350973	283.96
1237	351452	284.12
1238	352085	284.40
1239	352607	284.59
1240	361581	291.60
1241	356333	287.13
1242	354421	285.36
1243	354883	285.51
1244	355478	285.75
1245	355987	285.93
1246	356560	286.16
1247	357128	286.39
1248	357630	286.56
1249	358028	286.65
1250	358670	286.94
1251	359244	287.17
1252	359794	287.38
1253	365464	291.67
1254	360914	287.81
1255	361294	287.88
1256	361950	288.18
1257	364023	289.60
1258	362961	288.52
1259	363512	288.73
1260	364070	288.94
1261	366201	290.41
1262	364999	289.22
1263	365637	289.50
1264	366155	289.68
1265	378284	299.04
1266	367440	290.24
1267	370443	292.38
1268	368515	290.63
1269	368952	290.74
1270	369613	291.03
1271	378848	298.07
1272	375901	295.52
1273	371125	291.54
1274	371737	291.79
1275	372330	292.02
1276	372879	292.22
1277	376803	295.07
1278	374043	292.68
1279	374596	292.88
1280	375151	293.09
1281	375850	293.40
1282	376256	293.49
1283	376844	293.72
1284	377380	293.91
1285	377822	294.02
1286	380086	295.56
1287	379040	294.51
1288	384590	298.59
1289	385307	298.92
1290	380663	295.09
1291	381215	295.29
1292	381867	295.56
1293	382386	295.74
1294	382799	295.83
1295	383487	296.13
1296	384064	296.35
1297	384627	296.55
1298	385168	296.74
1299	385728	296.94
1300	392979	302.29
1301	386885	297.38
1302	387378	297.53
1303	393589	302.06
1304	388439	297.88
1305	396395	303.75
1306	395773	303.04
1307	393915	301.39
1308	392477	300.06
1309	391391	299.00
1310	393730	300.56
1311	392506	299.39
1312	401334	305.89
1313	399206	304.04
1314	394217	300.01
1315	398465	303.02
1316	395321	300.40
1317	395819	300.55
1318	396413	300.77
1319	399012	302.51
1320	397617	301.23
1321	398207	301.44
1322	398663	301.56
1323	406190	307.02
1324	401382	303.16
1325	400341	302.14
1326	400910	302.35
1327	401510	302.57
1328	402024	302.73
1329	402633	302.96
1330	403176	303.14
1331	403754	303.35
1332	404218	303.47
1333	408402	306.38
1334	405493	303.97
1335	408467	305.97
1336	406788	304.48
1337	407358	304.68
1338	407943	304.89
1339	408515	305.09
1340	410664	306.47
1341	409574	305.42
1342	410143	305.62
1343	410787	305.87
1344	414519	308.42
1345	411929	306.27
1346	412638	306.57
1347	413145	306.71
1348	413760	306.94
1349	414321	307.13
1350	414879	307.32
1351	421059	311.66
1352	417822	309.04
1353	419871	310.33
1354	418710	309.24
1355	422983	312.16
1356	431328	318.09
1357	420562	309.92
1358	421247	310.20
1359	419962	309.02
1360	420566	309.24
1361	421212	309.49
1362	421823	309.71
1363	422391	309.90
1364	422945	310.08
1365	427058	312.86
1366	425785	311.70
1367	424658	310.65
1368	425304	310.89
1369	425843	311.06
1370	426423	311.26
1371	430463	313.98
1372	427610	311.67
1373	428204	311.87
1374	428799	312.08
1375	430984	313.44
1376	430028	312.52
1377	430566	312.68
1378	431183	312.90
1379	431753	313.09
1380	432355	313.30
1381	432985	313.53
1382	433574	313.73
1383	434075	313.86
1384	434705	314.09
1385	436896	315.45
1386	438579	316.44
1387	438156	315.90
1388	437336	315.08
1389	437933	315.29
1390	438484	315.46
1391	440592	316.74
1392	439526	315.75
1393	441704	317.09
1394	440878	316.27
1395	441468	316.46
1396	443838	317.94
1397	442537	316.78
1398	443109	316.96
1399	443745	317.19
