N	Total Time	Average CPE
872	6508	7.46
873	6499	7.44
874	6513	7.45
875	6511	7.44
876	6507	7.43
877	6518	7.43
878	6535	7.44
879	6542	7.44
880	6551	7.44
881	6554	7.44
882	6550	7.43
883	6554	7.42
884	6541	7.40
885	6562	7.41
886	6571	7.42
887	6580	7.42
888	6578	7.41
889	6582	7.40
890	6594	7.41
891	6603	7.41
892	6676	7.48
893	6617	7.41
894	6614	7.40
895	6619	7.40
896	6613	7.38
897	6623	7.38
898	6641	7.40
899	6653	7.40
900	6649	7.39
901	7440	8.26
902	6708	7.44
903	6640	7.35
904	6688	7.40
905	6630	7.33
906	6632	7.32
907	6702	7.39
908	6634	7.31
909	6702	7.37
910	6667	7.33
911	6649	7.30
912	6656	7.30
913	6692	7.33
914	6728	7.36
915	6697	7.32
916	6728	7.34
917	6702	7.31
918	6681	7.28
919	6712	7.30
920	6840	7.43
921	6710	7.29
922	6776	7.35
923	6740	7.30
924	6730	7.28
925	6793	7.34
926	6742	7.28
927	6980	7.53
928	6819	7.35
929	6873	7.40
930	9970	10.72
931	7461	8.01
932	9823	10.54
933	6796	7.28
934	7718	8.26
935	7080	7.57
936	6807	7.27
937	7949	8.48
938	7167	7.64
939	6875	7.32
940	6846	7.28
941	6874	7.30
942	6845	7.27
943	6932	7.35
944	6890	7.30
945	8826	9.34
946	6905	7.30
947	6852	7.24
948	6869	7.25
949	6873	7.24
950	6883	7.25
951	6888	7.24
952	7550	7.93
953	7120	7.47
954	9270	9.72
955	7137	7.47
956	7157	7.49
957	7148	7.47
958	7168	7.48
959	7158	7.46
960	7167	7.47
961	7181	7.47
962	7170	7.45
963	7189	7.47
964	7203	7.47
965	8059	8.35
966	7214	7.47
967	8413	8.70
968	8173	8.44
969	7246	7.48
970	7245	7.47
971	7364	7.58
972	7247	7.46
973	7268	7.47
974	7279	7.47
975	7268	7.45
976	7952	8.15
977	8062	8.25
978	7252	7.42
979	7318	7.47
980	7265	7.41
981	7266	7.41
982	7318	7.45
983	7300	7.43
984	7294	7.41
985	8161	8.29
986	7950	8.06
987	7156	7.25
988	7069	7.15
989	7076	7.15
990	7082	7.15
991	7107	7.17
992	7111	7.17
993	7246	7.30
994	7111	7.15
995	7322	7.36
996	7139	7.17
997	7196	7.22
998	7157	7.17
999	7783	7.79
1000	7166	7.17
1001	7218	7.21
1002	7182	7.17
1003	7215	7.19
1004	7196	7.17
1005	7291	7.25
1006	7203	7.16
1007	8362	8.30
1008	7532	7.47
1009	7287	7.22
1010	7302	7.23
1011	8435	8.34
1012	7723	7.63
1013	8443	8.33
1014	9304	9.18
1015	7277	7.17
1016	7287	7.17
1017	7299	7.18
1018	7296	7.17
1019	7301	7.16
1020	7344	7.20
1021	7301	7.15
1022	7303	7.15
1023	7316	7.15
1024	7352	7.18
1025	7721	7.53
1026	7459	7.27
1027	7468	7.27
1028	7479	7.28
1029	7482	7.27
1030	7505	7.29
1031	7503	7.28
1032	7567	7.33
1033	7501	7.26
1034	7478	7.23
1035	7492	7.24
1036	7500	7.24
1037	7516	7.25
1038	7505	7.23
1039	7589	7.30
1040	7523	7.23
1041	7552	7.25
1042	7556	7.25
1043	7551	7.24
1044	7554	7.24
1045	7575	7.25
1046	7575	7.24
1047	7572	7.23
1048	7585	7.24
1049	7597	7.24
1050	7603	7.24
1051	7608	7.24
1052	7607	7.23
1053	7596	7.21
1054	7619	7.23
1055	7623	7.23
1056	7640	7.23
1057	7632	7.22
1058	7660	7.24
1059	7652	7.23
1060	7659	7.23
1061	7670	7.23
1062	7670	7.22
1063	7683	7.23
1064	7736	7.27
1065	7693	7.22
1066	7690	7.21
1067	7704	7.22
1068	7704	7.21
1069	7696	7.20
1070	7714	7.21
1071	7719	7.21
1072	7745	7.22
1073	7728	7.20
1074	7729	7.20
1075	7737	7.20
1076	7741	7.19
1077	7757	7.20
1078	7774	7.21
1079	7776	7.21
1080	7776	7.20
1081	7786	7.20
1082	7786	7.20
1083	7879	7.28
1084	7801	7.20
1085	7818	7.21
1086	7852	7.23
1087	7821	7.20
1088	7808	7.18
1089	7814	7.18
1090	7809	7.16
1091	7825	7.17
1092	7824	7.16
1093	7829	7.16
1094	7841	7.17
1095	7839	7.16
1096	7849	7.16
1097	7869	7.17
1098	7879	7.18
1099	7898	7.19
1100	7915	7.20
1101	7901	7.18
1102	7908	7.18
1103	7924	7.18
1104	7908	7.16
1105	7937	7.18
1106	7987	7.22
1107	8018	7.24
1108	7934	7.16
1109	7952	7.17
1110	7937	7.15
1111	7973	7.18
1112	7971	7.17
1113	7967	7.16
1114	7958	7.14
1115	7979	7.16
1116	8005	7.17
1117	7999	7.16
1118	8005	7.16
1119	8013	7.16
1120	8012	7.15
1121	8009	7.14
1122	8028	7.16
1123	8020	7.14
1124	8040	7.15
1125	8044	7.15
1126	8071	7.17
1127	8057	7.15
1128	8055	7.14
1129	8065	7.14
1130	8088	7.16
1131	8088	7.15
1132	8082	7.14
1133	8097	7.15
1134	8092	7.14
1135	8103	7.14
1136	8086	7.12
1137	8186	7.20
1138	8120	7.14
1139	8135	7.14
1140	8130	7.13
1141	8140	7.13
1142	8150	7.14
1143	8165	7.14
1144	8162	7.13
1145	8179	7.14
1146	8171	7.13
1147	8166	7.12
1148	8165	7.11
1149	8188	7.13
1150	8193	7.12
1151	8177	7.10
1152	8186	7.11
1153	8190	7.10
1154	8228	7.13
1155	8359	7.24
1156	8224	7.11
1157	8228	7.11
1158	8220	7.10
1159	8232	7.10
1160	8242	7.11
1161	8254	7.11
1162	8245	7.10
1163	8251	7.09
1164	8264	7.10
1165	8245	7.08
1166	8275	7.10
1167	8280	7.10
1168	8281	7.09
1169	8299	7.10
1170	8298	7.09
1171	8782	7.50
1172	9933	8.48
1173	8270	7.05
1174	8337	7.10
1175	8319	7.08
1176	8485	7.22
1177	8548	7.26
1178	8381	7.11
1179	8913	7.56
1180	8383	7.10
1181	8405	7.12
1182	8425	7.13
1183	8657	7.32
1184	8549	7.22
1185	9361	7.90
1186	8613	7.26
1187	8456	7.12
1188	8480	7.14
1189	9537	8.02
1190	8683	7.30
1191	8692	7.30
1192	10627	8.92
1193	8553	7.17
1194	8438	7.07
1195	8448	7.07
1196	8459	7.07
1197	8466	7.07
1198	8468	7.07
1199	8475	7.07
1200	8486	7.07
1201	8478	7.06
1202	8488	7.06
1203	8502	7.07
1204	9833	8.17
1205	8499	7.05
1206	9714	8.05
1207	8531	7.07
1208	9118	7.55
1209	8499	7.03
1210	8536	7.05
1211	8551	7.06
1212	8548	7.05
1213	8559	7.06
1214	8568	7.06
1215	8574	7.06
1216	8587	7.06
1217	8586	7.06
1218	8602	7.06
1219	8577	7.04
1220	8598	7.05
1221	8618	7.06
1222	8640	7.07
1223	8612	7.04
1224	8752	7.15
1225	8650	7.06
1226	8753	7.14
1227	8675	7.07
1228	8681	7.07
1229	8678	7.06
1230	8676	7.05
1231	8688	7.06
1232	8761	7.11
1233	8693	7.05
1234	8704	7.05
1235	8717	7.06
1236	8699	7.04
1237	8733	7.06
1238	8707	7.03
1239	8743	7.06
1240	9377	7.56
1241	8709	7.02
1242	8754	7.05
1243	9439	7.59
1244	9853	7.92
1245	8926	7.17
1246	8778	7.04
1247	8801	7.06
1248	8856	7.10
1249	8804	7.05
1250	8805	7.04
1251	8974	7.17
1252	8818	7.04
1253	8832	7.05
1254	8807	7.02
1255	8867	7.07
1256	9240	7.36
1257	8987	7.15
1258	9011	7.16
1259	9013	7.16
1260	9055	7.19
1261	9064	7.19
1262	9057	7.18
1263	9048	7.16
1264	9061	7.17
1265	9063	7.16
1266	9091	7.18
1267	9089	7.17
1268	9073	7.16
1269	9080	7.16
1270	9106	7.17
1271	9101	7.16
1272	9161	7.20
1273	9124	7.17
1274	9123	7.16
1275	9136	7.17
1276	9131	7.16
1277	9224	7.22
1278	9141	7.15
1279	9144	7.15
1280	9144	7.14
1281	9149	7.14
1282	9174	7.16
1283	9159	7.14
1284	9182	7.15
1285	9189	7.15
1286	9186	7.14
1287	9183	7.14
1288	9205	7.15
1289	9192	7.13
1290	9214	7.14
1291	9206	7.13
1292	9281	7.18
1293	9315	7.20
1294	9249	7.15
1295	9249	7.14
1296	9271	7.15
1297	9250	7.13
1298	9278	7.15
1299	9270	7.14
1300	9306	7.16
1301	9288	7.14
1302	9282	7.13
1303	9425	7.23
1304	9321	7.15
1305	9306	7.13
1306	9303	7.12
1307	9338	7.14
1308	9310	7.12
1309	9328	7.13
1310	9376	7.16
1311	9354	7.14
1312	9355	7.13
1313	9361	7.13
1314	9352	7.12
1315	9365	7.12
1316	9370	7.12
1317	9375	7.12
1318	9386	7.12
1319	9409	7.13
1320	9407	7.13
1321	9398	7.11
1322	9408	7.12
1323	9511	7.19
1324	9414	7.11
1325	9435	7.12
1326	9397	7.09
1327	9425	7.10
1328	9461	7.12
1329	9444	7.11
1330	9438	7.10
1331	9444	7.10
1332	9434	7.08
1333	9452	7.09
1334	9465	7.10
1335	9459	7.09
1336	9476	7.09
1337	9475	7.09
1338	9503	7.10
1339	9494	7.09
1340	9513	7.10
1341	9520	7.10
1342	9518	7.09
1343	9526	7.09
1344	9517	7.08
1345	9526	7.08
1346	9533	7.08
1347	9527	7.07
1348	9577	7.10
1349	9543	7.07
1350	9555	7.08
1351	9556	7.07
1352	9569	7.08
1353	9591	7.09
1354	9594	7.09
1355	9573	7.06
1356	9593	7.07
1357	9590	7.07
1358	9748	7.18
1359	9601	7.06
1360	9600	7.06
1361	9617	7.07
1362	9719	7.14
1363	9621	7.06
1364	9641	7.07
1365	9651	7.07
1366	9650	7.06
1367	9754	7.14
1368	10434	7.63
1369	9442	6.90
1370	9505	6.94
1371	9437	6.88
1372	9506	6.93
1373	9464	6.89
1374	9488	6.91
1375	9484	6.90
1376	9474	6.89
1377	9548	6.93
1378	9548	6.93
1379	9557	6.93
1380	9501	6.88
1381	9477	6.86
1382	9876	7.15
1383	9525	6.89
1384	9653	6.97
1385	9703	7.01
1386	9596	6.92
1387	9640	6.95
1388	9579	6.90
1389	9696	6.98
1390	9560	6.88
1391	9641	6.93
1392	9859	7.08
1393	9572	6.87
1394	9578	6.87
1395	9539	6.84
1396	9736	6.97
1397	9626	6.89
1398	9757	6.98
1399	9710	6.94
1400	9712	6.94
1401	9805	7.00
1402	9671	6.90
1403	9759	6.96
1404	9748	6.94
1405	9690	6.90
1406	9677	6.88
1407	9735	6.92
1408	9757	6.93
1409	9770	6.93
1410	9770	6.93
1411	9775	6.93
1412	9916	7.02
1413	9784	6.92
1414	9798	6.93
1415	9737	6.88
1416	9736	6.88
1417	9904	6.99
1418	9776	6.89
1419	9819	6.92
1420	9760	6.87
1421	9821	6.91
1422	9761	6.86
1423	9975	7.01
1424	9782	6.87
1425	9779	6.86
1426	9880	6.93
1427	9893	6.93
1428	9827	6.88
1429	9832	6.88
1430	9883	6.91
1431	9939	6.95
1432	9904	6.92
1433	9900	6.91
1434	9867	6.88
1435	9910	6.91
1436	9912	6.90
1437	9922	6.90
1438	9907	6.89
1439	9913	6.89
1440	9890	6.87
1441	9849	6.83
1442	9904	6.87
1443	9901	6.86
1444	9929	6.88
1445	9892	6.85
1446	9915	6.86
1447	9947	6.87
1448	9935	6.86
1449	10030	6.92
1450	9952	6.86
1451	10035	6.92
1452	9970	6.87
1453	9967	6.86
1454	9987	6.87
1455	10048	6.91
1456	10082	6.92
1457	10543	7.24
1458	10487	7.19
1459	10141	6.95
1460	10172	6.97
1461	10227	7.00
1462	13355	9.13
1463	10229	6.99
1464	10101	6.90
1465	10701	7.30
1466	9748	6.65
1467	9874	6.73
1468	11502	7.84
1469	9821	6.69
1470	11105	7.55
1471	9816	6.67
1472	11266	7.65
1473	16922	11.49
1474	14772	10.02
1475	11466	7.77
1476	16934	11.47
1477	15256	10.33
1478	13048	8.83
1479	9821	6.64
1480	10760	7.27
1481	15535	10.49
1482	13486	9.10
1483	14283	9.63
1484	10684	7.20
1485	13339	8.98
1486	10258	6.90
1487	12000	8.07
1488	12459	8.37
1489	10067	6.76
1490	9916	6.66
1491	12316	8.26
1492	10963	7.35
1493	10461	7.01
1494	11566	7.74
1495	9966	6.67
1496	10032	6.71
1497	12077	8.07
1498	10976	7.33
1499	10258	6.84
1500	10166	6.78
1501	10312	6.87
