N	Total Time	Average CPE
916	60076	65.59
917	59492	64.88
918	58362	63.58
919	60105	65.40
920	54596	59.34
921	55094	59.82
922	53930	58.49
923	63150	68.42
924	64820	70.15
925	64650	69.89
926	65022	70.22
927	61337	66.17
928	54488	58.72
929	54625	58.80
930	58711	63.13
931	58778	63.13
932	55125	59.15
933	54991	58.94
934	55125	59.02
935	55120	58.95
936	63117	67.43
937	66639	71.12
938	66178	70.55
939	61296	65.28
940	55311	58.84
941	55384	58.86
942	55570	58.99
943	55671	59.04
944	60119	63.69
945	56089	59.35
946	56890	60.14
947	56275	59.42
948	56389	59.48
949	56476	59.51
950	56705	59.69
951	56687	59.61
952	58054	60.98
953	70268	73.73
954	56762	59.50
955	56778	59.45
956	59594	62.34
957	56984	59.54
958	68299	71.29
959	68445	71.37
960	68912	71.78
961	70639	73.51
962	72549	75.41
963	68884	71.53
964	70067	72.68
965	70645	73.21
966	60543	62.67
967	57799	59.77
968	57876	59.79
969	58072	59.93
970	58364	60.17
971	58250	59.99
972	58501	60.19
973	58377	60.00
974	60398	62.01
975	70496	72.30
976	70394	72.12
977	62413	63.88
978	58962	60.29
979	63498	64.86
980	59394	60.61
981	59430	60.58
982	59494	60.58
983	63413	64.51
984	64048	65.09
985	59660	60.57
986	59594	60.44
987	59680	60.47
988	60348	61.08
989	61463	62.15
990	60116	60.72
991	60168	60.71
992	61493	61.99
993	60529	60.96
994	60544	60.91
995	60676	60.98
996	60788	61.03
997	60822	61.01
998	60980	61.10
999	61134	61.20
1000	61141	61.14
1001	62041	61.98
1002	61134	61.01
1003	67967	67.76
1004	73266	72.97
1005	72269	71.91
1006	61899	61.53
1007	61972	61.54
1008	62146	61.65
1009	62829	62.27
1010	62733	62.11
1011	62317	61.64
1012	62404	61.66
1013	62548	61.75
1014	62612	61.75
1015	62824	61.90
1016	63639	62.64
1017	62973	61.92
1018	65366	64.21
1019	74927	73.53
1020	75199	73.72
1021	74841	73.30
1022	75764	74.13
1023	66000	64.52
1024	63423	61.94
1025	64564	62.99
1026	64060	62.44
1027	64157	62.47
1028	64331	62.58
1029	64488	62.67
1030	65683	63.77
1031	78390	76.03
1032	67081	65.00
1033	72390	70.08
1034	77198	74.66
1035	74865	72.33
1036	65480	63.20
1037	65246	62.92
1038	65287	62.90
1039	65317	62.87
1040	65383	62.87
1041	65571	62.99
1042	65765	63.11
1043	66893	64.14
1044	67106	64.28
1045	66900	64.02
1046	66125	63.22
1047	66275	63.30
1048	66876	63.81
1049	66410	63.31
1050	66634	63.46
1051	66677	63.44
1052	66788	63.49
1053	66865	63.50
1054	67139	63.70
1055	74267	70.40
1056	80068	75.82
1057	80072	75.75
1058	79793	75.42
1059	68211	64.41
1060	67377	63.56
1061	68262	64.34
1062	67646	63.70
1063	73635	69.27
1064	81191	76.31
1065	80420	75.51
1066	81218	76.19
1067	80861	75.78
1068	81003	75.85
1069	80978	75.75
1070	85643	80.04
1071	74349	69.42
1072	81593	76.11
1073	81321	75.79
1074	82106	76.45
1075	80872	75.23
1076	70165	65.21
1077	70702	65.65
1078	71707	66.52
1079	69530	64.44
1080	69706	64.54
1081	69751	64.52
1082	70187	64.87
1083	69929	64.57
1084	71572	66.03
1085	69900	64.42
1086	72845	67.08
1087	70406	64.77
1088	73387	67.45
1089	78338	71.94
1090	70573	64.75
1091	70507	64.63
1092	70720	64.76
1093	70679	64.67
1094	80517	73.60
1095	85009	77.63
1096	85011	77.56
1097	86736	79.07
1098	87755	79.92
1099	83331	75.82
1100	74331	67.57
1101	78993	71.75
1102	72413	65.71
1103	89863	81.47
1104	91321	82.72
1105	88232	79.85
1106	100309	90.70
1107	105637	95.43
1108	89476	80.75
1109	95225	85.87
1110	85215	76.77
1111	83621	75.27
1112	103008	92.63
1113	100693	90.47
1114	97021	87.09
1115	96962	86.96
1116	96983	86.90
1117	92298	82.63
1118	94311	84.36
