N	Total Time	Average CPE
1028	103257	100.44
1029	109210	106.13
1030	104874	101.82
1031	106611	103.41
1032	106044	102.76
1033	105459	102.09
1034	109669	106.06
1035	107440	103.81
1036	109911	106.09
1037	110254	106.32
1038	105931	102.05
1039	114205	109.92
1040	114080	109.69
1041	111563	107.17
1042	116895	112.18
1043	117400	112.56
1044	121693	116.56
1045	118735	113.62
1046	116162	111.05
1047	123544	118.00
1048	113671	108.46
1049	112227	106.98
1050	113782	108.36
1051	110334	104.98
1052	110829	105.35
1053	110492	104.93
1054	111048	105.36
1055	110544	104.78
1056	110783	104.91
1057	113802	107.67
1058	113782	107.54
1059	114057	107.70
1060	111545	105.23
1061	111143	104.75
1062	111713	105.19
1063	112263	105.61
1064	111529	104.82
1065	111841	105.02
1066	113417	106.39
1067	112105	105.07
1068	111986	104.86
1069	114713	107.31
1070	115288	107.75
1071	112316	104.87
1072	112824	105.25
1073	112707	105.04
1074	116749	108.70
1075	123238	114.64
1076	117445	109.15
1077	112599	104.55
1078	113090	104.91
1079	115040	106.62
1080	112778	104.42
1081	113551	105.04
1082	116185	107.38
1083	113323	104.64
1084	114345	105.48
1085	121485	111.97
1086	121368	111.76
1087	116039	106.75
1088	117223	107.74
1089	118405	108.73
1090	114356	104.91
1091	113932	104.43
1092	113586	104.02
1093	113703	104.03
1094	114523	104.68
1095	114550	104.61
1096	114650	104.61
1097	114787	104.64
1098	114882	104.63
1099	115138	104.77
1100	115213	104.74
1101	115324	104.74
1102	116107	105.36
1103	114164	103.50
1104	114350	103.58
1105	115884	104.87
1106	115942	104.83
1107	116175	104.95
1108	118994	107.40
1109	116707	105.24
1110	116306	104.78
1111	116428	104.80
1112	115932	104.26
1113	115002	103.33
1114	115397	103.59
1115	115625	103.70
1116	115384	103.39
1117	115742	103.62
1118	115654	103.45
1119	115846	103.53
1120	115865	103.45
1121	115991	103.47
1122	116236	103.60
1123	116202	103.47
1124	116175	103.36
1125	116247	103.33
1126	116398	103.37
1127	116594	103.46
1128	116800	103.55
1129	116792	103.45
1130	116950	103.50
1131	117005	103.45
1132	117172	103.51
1133	117366	103.59
1134	117416	103.54
1135	117847	103.83
1136	117563	103.49
1137	117711	103.53
1138	117731	103.45
1139	117837	103.46
1140	115142	101.00
1141	115896	101.57
1142	113987	99.81
1143	112425	98.36
1144	114130	99.76
1145	112611	98.35
1146	120264	104.94
1147	123005	107.24
1148	114423	99.67
1149	122033	106.21
1150	121326	105.50
1151	117278	101.89
1152	126259	109.60
1153	137009	118.83
1154	121496	105.28
1155	121120	104.87
1156	123637	106.95
1157	118949	102.81
1158	120839	104.35
1159	139997	120.79
1160	125891	108.53
1161	124296	107.06
1162	133420	114.82
1163	120570	103.67
1164	128008	109.97
1165	129486	111.15
1166	118767	101.86
1167	133432	114.34
1168	128796	110.27
1169	125265	107.16
1170	128068	109.46
1171	123929	105.83
1172	122289	104.34
1173	143202	122.08
1174	130631	111.27
1175	124589	106.03
1176	128144	108.97
1177	125057	106.25
1178	125553	106.58
1179	129890	110.17
1180	138368	117.26
1181	138536	117.30
1182	141542	119.75
1183	142386	120.36
1184	140096	118.32
1185	140135	118.26
1186	139645	117.74
1187	138825	116.95
1188	143996	121.21
1189	174612	146.86
1190	163889	137.72
1191	188358	158.15
1192	161360	135.37
1193	156100	130.85
1194	160162	134.14
1195	156361	130.85
1196	170439	142.51
1197	155204	129.66
1198	149280	124.61
1199	151101	126.02
1200	146870	122.39
1201	145652	121.28
1202	137323	114.25
1203	139554	116.00
1204	141876	117.84
1205	139705	115.94
1206	140956	116.88
1207	141049	116.86
1208	131156	108.57
1209	130803	108.19
1210	129500	107.02
1211	126857	104.75
1212	126660	104.50
1213	126464	104.26
1214	127195	104.77
1215	127030	104.55
1216	128427	105.61
1217	130729	107.42
1218	127388	104.59
1219	131701	108.04
1220	128959	105.70
1221	129206	105.82
1222	132495	108.42
1223	141636	115.81
1224	128405	104.91
1225	130706	106.70
1226	128634	104.92
1227	129233	105.32
1228	128938	105.00
1229	128510	104.56
1230	129118	104.97
1231	129098	104.87
1232	128718	104.48
1233	130243	105.63
1234	129020	104.55
1235	129034	104.48
1236	130538	105.61
1237	129409	104.62
1238	129660	104.73
1239	129417	104.45
1240	129668	104.57
1241	129803	104.60
1242	129843	104.54
1243	130322	104.84
1244	133124	107.01
1245	133640	107.34
1246	133193	106.90
1247	133235	106.84
1248	133549	107.01
1249	133465	106.86
1250	129940	103.95
1251	130309	104.16
1252	131143	104.75
1253	133066	106.20
1254	130592	104.14
1255	129713	103.36
1256	129841	103.38
1257	138754	110.39
1258	131506	104.54
1259	132141	104.96
1260	132021	104.78
1261	131779	104.50
1262	132767	105.20
1263	133744	105.89
1264	130650	103.36
1265	131600	104.03
1266	131114	103.57
1267	131883	104.09
1268	132530	104.52
1269	132715	104.58
1270	133580	105.18
1271	133827	105.29
1272	133294	104.79
1273	134846	105.93
1274	136182	106.89
1275	139971	109.78
1276	133143	104.34
1277	133302	104.39
1278	133947	104.81
1279	133603	104.46
1280	133865	104.58
1281	134289	104.83
1282	133960	104.49
1283	145291	113.24
1284	132913	103.51
1285	137451	106.97
1286	137402	106.84
1287	138083	107.29
1288	141212	109.64
1289	151725	117.71
1290	161200	124.96
1291	165952	128.55
1292	171212	132.52
1293	176436	136.45
1294	177101	136.86
1295	171609	132.52
1296	180558	139.32
1297	179246	138.20
1298	183319	141.23
1299	178655	137.53
1300	180560	138.89
1301	177730	136.61
1302	169351	130.07
1303	156373	120.01
1304	152229	116.74
1305	155937	119.49
1306	155489	119.06
1307	155619	119.07
1308	146077	111.68
1309	137880	105.33
1310	136995	104.58
1311	138458	105.61
1312	138775	105.77
1313	135988	103.57
1314	138330	105.27
1315	136356	103.69
1316	136299	103.57
1317	138823	105.41
1318	137920	104.64
1319	139731	105.94
1320	137888	104.46
1321	138108	104.55
1322	139793	105.74
1323	138465	104.66
1324	141484	106.86
1325	138453	104.49
1326	138688	104.59
1327	138868	104.65
1328	138148	104.03
1329	141026	106.11
1330	137241	103.19
1331	137915	103.62
1332	143280	107.57
1333	142244	106.71
1334	142104	106.52
1335	139527	104.51
1336	139570	104.47
1337	140084	104.77
1338	139975	104.62
1339	139996	104.55
1340	140099	104.55
1341	140487	104.76
1342	144507	107.68
1343	142880	106.39
1344	140905	104.84
1345	140675	104.59
1346	140905	104.68
1347	143903	106.83
1348	143826	106.70
1349	144004	106.75
1350	144039	106.70
1351	144065	106.64
1352	143361	106.04
1353	143169	105.82
1354	141953	104.84
1355	141627	104.52
1356	142056	104.76
1357	141985	104.63
1358	142380	104.85
1359	142336	104.74
1360	140482	103.30
1361	142265	104.53
1362	143639	105.46
1363	141945	104.14
1364	145407	106.60
1365	145605	106.67
1366	145263	106.34
1367	142871	104.51
1368	144706	105.78
1369	143197	104.60
1370	143262	104.57
1371	144534	105.42
1372	143333	104.47
1373	143802	104.74
1374	142255	103.53
1375	142300	103.49
1376	142587	103.62
1377	142325	103.36
1378	146564	106.36
1379	144208	104.57
1380	144278	104.55
1381	145160	105.11
1382	144349	104.45
1383	147962	106.99
1384	144561	104.45
1385	144868	104.60
1386	144995	104.61
1387	147461	106.32
1388	148046	106.66
1389	147990	106.54
1390	148744	107.01
1391	144221	103.68
1392	144054	103.49
1393	144503	103.74
1394	146146	104.84
1395	151378	108.51
1396	145725	104.39
1397	146004	104.51
1398	146210	104.59
1399	146993	105.07
1400	146308	104.51
1401	146358	104.47
1402	151316	107.93
1403	146505	104.42
1404	152266	108.45
1405	146938	104.58
1406	147423	104.85
1407	148265	105.38
1408	147736	104.93
1409	149435	106.06
1410	150305	106.60
1411	149992	106.30
1412	147834	104.70
1413	147435	104.34
1414	150158	106.19
1415	146362	103.44
1416	147858	104.42
1417	150127	105.95
1418	148419	104.67
1419	150219	105.86
1420	149430	105.23
1421	150706	106.06
1422	153216	107.75
1423	151653	106.57
1424	161024	113.08
1425	153280	107.56
1426	157576	110.50
1427	154986	108.61
1428	155702	109.04
1429	167892	117.49
1430	165882	116.00
1431	168019	117.41
1432	170939	119.37
1433	166372	116.10
1434	168990	117.85
1435	167674	116.85
1436	166332	115.83
1437	167666	116.68
1438	162088	112.72
1439	168870	117.35
1440	160486	111.45
1441	168415	116.87
1442	159431	110.56
1443	164771	114.19
1444	161928	112.14
1445	152590	105.60
1446	150207	103.88
1447	152162	105.16
1448	151844	104.86
1449	152704	105.39
1450	150326	103.67
1451	153892	106.06
1452	151816	104.56
1453	152469	104.93
1454	153528	105.59
1455	153013	105.16
1456	152373	104.65
1457	151653	104.09
1458	155348	106.55
1459	152169	104.30
1460	152644	104.55
1461	152568	104.43
1462	154273	105.52
1463	163628	111.84
1464	152971	104.49
1465	155571	106.19
1466	151775	103.53
1467	151832	103.50
1468	151930	103.49
1469	154668	105.29
1470	151786	103.26
1471	152056	103.37
1472	154697	105.09
1473	154718	105.04
1474	155738	105.66
1475	157078	106.49
1476	157412	106.65
1477	154991	104.94
1478	153358	103.76
1479	153476	103.77
1480	153113	103.45
1481	167564	113.14
1482	154834	104.48
1483	158472	106.86
1484	154775	104.30
1485	157273	105.91
1486	155721	104.79
1487	157949	106.22
1488	157813	106.06
1489	153955	103.39
1490	154577	103.74
1491	154139	103.38
1492	155895	104.49
1493	155900	104.42
1494	157839	105.65
1495	154996	103.68
