N	Total Time	Average CPE
889	6914	7.78
890	6901	7.75
891	6931	7.78
892	6927	7.77
893	6931	7.76
894	6934	7.76
895	6946	7.76
896	6944	7.75
897	6960	7.76
898	6968	7.76
899	6964	7.75
900	6971	7.75
901	6978	7.74
902	6978	7.74
903	6993	7.74
904	7026	7.77
905	7004	7.74
906	7000	7.73
907	7016	7.74
908	7021	7.73
909	7024	7.73
910	7113	7.82
911	7043	7.73
912	7227	7.92
913	7045	7.72
914	7044	7.71
915	7055	7.71
916	7063	7.71
917	7074	7.71
918	7086	7.72
919	7074	7.70
920	7093	7.71
921	7150	7.76
922	7105	7.71
923	7107	7.70
924	7111	7.70
925	7121	7.70
926	7128	7.70
927	7123	7.68
928	7140	7.69
929	7147	7.69
930	7141	7.68
931	7155	7.69
932	7158	7.68
933	7167	7.68
934	7164	7.67
935	7169	7.67
936	7184	7.68
937	7185	7.67
938	7242	7.72
939	7195	7.66
940	7210	7.67
941	7204	7.66
942	7220	7.66
943	7220	7.66
944	7224	7.65
945	7237	7.66
946	7231	7.64
947	7246	7.65
948	7253	7.65
949	7245	7.63
950	7302	7.69
951	7290	7.67
952	7303	7.67
953	7352	7.71
954	7408	7.77
955	7453	7.80
956	7356	7.69
957	7523	7.86
958	7596	7.93
959	7539	7.86
960	7627	7.94
961	7696	8.01
962	7279	7.57
963	7278	7.56
964	7311	7.58
965	7381	7.65
966	7335	7.59
967	7334	7.58
968	7330	7.57
969	7330	7.56
970	7337	7.56
971	7341	7.56
972	7380	7.59
973	7459	7.67
974	7366	7.56
975	7380	7.57
976	7373	7.55
977	7388	7.56
978	7384	7.55
979	7399	7.56
980	7405	7.56
981	7381	7.52
982	7413	7.55
983	7617	7.75
984	7421	7.54
985	7411	7.52
986	7418	7.52
987	7407	7.50
988	7432	7.52
989	7435	7.52
990	7434	7.51
991	7449	7.52
992	7460	7.52
993	7472	7.52
994	7527	7.57
995	7475	7.51
996	7480	7.51
997	7479	7.50
998	7482	7.50
999	7485	7.49
1000	7534	7.53
1001	7503	7.50
1002	7518	7.50
1003	7538	7.52
1004	7520	7.49
1005	7532	7.49
1006	7548	7.50
1007	7736	7.68
1008	7557	7.50
1009	7564	7.50
1010	7551	7.48
1011	7569	7.49
1012	7557	7.47
1013	7566	7.47
1014	7582	7.48
1015	7573	7.46
1016	7584	7.46
1017	7590	7.46
1018	7610	7.48
1019	7614	7.47
1020	7614	7.46
1021	7618	7.46
1022	7608	7.44
1023	7624	7.45
1024	7641	7.46
1025	8166	7.97
1026	7793	7.60
1027	7785	7.58
1028	7801	7.59
1029	7800	7.58
1030	7798	7.57
1031	7803	7.57
1032	7819	7.58
1033	7812	7.56
1034	7818	7.56
1035	7839	7.57
1036	7845	7.57
1037	7837	7.56
1038	7846	7.56
1039	7846	7.55
1040	7881	7.58
1041	7886	7.58
1042	7871	7.55
1043	7894	7.57
1044	8020	7.68
1045	7914	7.57
1046	7912	7.56
1047	7918	7.56
1048	7915	7.55
1049	7923	7.55
1050	7943	7.56
1051	7941	7.56
1052	7936	7.54
1053	7959	7.56
1054	7955	7.55
1055	7971	7.56
1056	7977	7.55
1057	7985	7.55
1058	7990	7.55
1059	8006	7.56
1060	7998	7.55
1061	8002	7.54
1062	8011	7.54
1063	8032	7.56
1064	8024	7.54
1065	8043	7.55
1066	8052	7.55
1067	8045	7.54
1068	8118	7.60
1069	8059	7.54
1070	8077	7.55
1071	8060	7.53
1072	8063	7.52
1073	8066	7.52
1074	8095	7.54
1075	8086	7.52
1076	8088	7.52
1077	8117	7.54
1078	8111	7.52
1079	8122	7.53
1080	8130	7.53
1081	8118	7.51
1082	8123	7.51
1083	8138	7.51
1084	8142	7.51
1085	8151	7.51
1086	8150	7.50
1087	8173	7.52
1088	8167	7.51
1089	8167	7.50
1090	8181	7.51
1091	8172	7.49
1092	8188	7.50
1093	8278	7.57
1094	8208	7.50
1095	8213	7.50
1096	8210	7.49
1097	8210	7.48
1098	8224	7.49
1099	8226	7.48
1100	8278	7.53
1101	8242	7.49
1102	8255	7.49
1103	8251	7.48
1104	8270	7.49
1105	8260	7.48
1106	8279	7.49
1107	8280	7.48
1108	8286	7.48
1109	8285	7.47
1110	8311	7.49
1111	8295	7.47
1112	8321	7.48
1113	8301	7.46
1114	8326	7.47
1115	8305	7.45
1116	8302	7.44
1117	8395	7.52
1118	8378	7.49
1119	8349	7.46
1120	8350	7.46
1121	8361	7.46
1122	8698	7.75
1123	8369	7.45
1124	8382	7.46
1125	8378	7.45
1126	8388	7.45
1127	8396	7.45
1128	8394	7.44
1129	8395	7.44
1130	8409	7.44
1131	8406	7.43
