N	Total Time	Average CPE
751	7791	10.37
752	7801	10.37
753	7805	10.37
754	7812	10.36
755	7825	10.36
756	7834	10.36
757	7837	10.35
758	7860	10.37
759	7896	10.40
760	7955	10.47
761	7875	10.35
762	7880	10.34
763	7889	10.34
764	7899	10.34
765	7908	10.34
766	7911	10.33
767	7924	10.33
768	7932	10.33
769	7936	10.32
770	7942	10.31
771	7951	10.31
772	7962	10.31
773	7967	10.31
774	7983	10.31
775	7980	10.30
776	7994	10.30
777	8003	10.30
778	8005	10.29
779	8015	10.29
780	8031	10.30
781	8032	10.28
782	8046	10.29
783	8050	10.28
784	8063	10.28
785	8066	10.28
786	8078	10.28
787	8086	10.27
788	8093	10.27
789	8162	10.34
790	8111	10.27
791	8120	10.27
792	8127	10.26
793	8138	10.26
794	8140	10.25
795	8147	10.25
796	8155	10.24
797	8172	10.25
798	8176	10.25
799	8186	10.25
800	8202	10.25
801	8201	10.24
802	8204	10.23
803	8215	10.23
804	8224	10.23
805	8230	10.22
806	8243	10.23
807	8247	10.22
808	8260	10.22
809	8320	10.28
810	8277	10.22
811	8276	10.20
812	8292	10.21
813	8295	10.20
814	8303	10.20
815	8309	10.20
816	8322	10.20
817	8386	10.26
818	8340	10.20
819	8345	10.19
820	8353	10.19
821	8354	10.18
822	8370	10.18
823	8374	10.17
824	8382	10.17
825	8387	10.17
826	8394	10.16
827	8416	10.18
828	8420	10.17
829	8487	10.24
830	8478	10.21
831	8493	10.22
832	8497	10.21
833	8505	10.21
834	8511	10.21
835	8519	10.20
836	8532	10.21
837	8604	10.28
838	8550	10.20
839	8552	10.19
840	8579	10.21
841	8570	10.19
842	8570	10.18
843	8582	10.18
844	8593	10.18
845	8602	10.18
846	8606	10.17
847	8607	10.16
848	8623	10.17
849	8638	10.17
850	8641	10.17
851	8642	10.16
852	8653	10.16
853	8660	10.15
854	8677	10.16
855	8681	10.15
856	8694	10.16
857	8693	10.14
858	8707	10.15
859	8712	10.14
860	8722	10.14
861	8733	10.14
862	8723	10.12
863	8801	10.20
864	8753	10.13
865	8760	10.13
866	8762	10.12
867	8775	10.12
868	8785	10.12
869	8798	10.12
870	8801	10.12
871	8868	10.18
872	8811	10.10
873	8824	10.11
874	8837	10.11
875	8837	10.10
876	8848	10.10
877	8856	10.10
878	8868	10.10
879	8872	10.09
880	8881	10.09
881	8892	10.09
882	8897	10.09
883	8905	10.08
884	8914	10.08
885	8926	10.09
886	8926	10.07
887	8929	10.07
888	8946	10.07
889	9007	10.13
890	8957	10.06
891	8961	10.06
892	9095	10.20
893	8991	10.07
894	8984	10.05
895	8997	10.05
896	9001	10.05
897	9022	10.06
898	9020	10.04
899	9036	10.05
900	9029	10.03
901	9022	10.01
902	9025	10.01
903	9030	10.00
904	9042	10.00
905	9049	10.00
906	9057	10.00
907	9070	10.00
908	9071	9.99
909	9111	10.02
910	9115	10.02
911	9122	10.01
912	9133	10.01
913	9147	10.02
914	9157	10.02
915	9164	10.02
916	9167	10.01
917	9186	10.02
918	9186	10.01
919	9195	10.01
920	9200	10.00
921	9206	10.00
922	9227	10.01
923	9219	9.99
924	9219	9.98
925	9245	9.99
926	9247	9.99
927	9251	9.98
928	9264	9.98
929	9273	9.98
930	9277	9.98
931	9288	9.98
932	9291	9.97
933	9321	9.99
934	9307	9.96
935	9318	9.97
936	9322	9.96
937	9350	9.98
938	9347	9.96
939	9358	9.97
940	9365	9.96
941	9373	9.96
942	9375	9.95
943	9387	9.95
944	9400	9.96
945	9396	9.94
946	9464	10.00
947	9406	9.93
948	9426	9.94
949	9434	9.94
950	9445	9.94
951	9451	9.94
952	9470	9.95
953	9462	9.93
954	9472	9.93
955	9484	9.93
956	9488	9.92
957	9500	9.93
958	9504	9.92
959	9509	9.92
960	9524	9.92
961	9535	9.92
962	9544	9.92
963	9608	9.98
964	9567	9.92
965	9561	9.91
966	9570	9.91
967	9575	9.90
968	9579	9.90
969	9591	9.90
970	9610	9.91
971	9606	9.89
972	9614	9.89
973	9638	9.91
974	9630	9.89
975	9641	9.89
976	9654	9.89
977	9658	9.89
978	9662	9.88
979	9668	9.88
980	9678	9.88
981	9692	9.88
982	9698	9.88
983	9710	9.88
984	9720	9.88
985	9730	9.88
986	9735	9.87
987	9797	9.93
988	9744	9.86
989	9753	9.86
990	9759	9.86
991	9758	9.85
992	9793	9.87
993	9784	9.85
994	9889	9.95
995	9805	9.85
996	9813	9.85
997	9825	9.85
998	9823	9.84
999	9824	9.83
1000	9857	9.86
1001	9853	9.84
1002	9854	9.83
1003	9863	9.83
1004	9876	9.84
1005	9879	9.83
1006	9889	9.83
1007	9895	9.83
1008	9908	9.83
1009	9914	9.83
1010	9974	9.88
1011	9919	9.81
1012	9941	9.82
1013	9942	9.81
1014	9959	9.82
1015	9951	9.80
1016	9965	9.81
1017	10029	9.86
1018	9990	9.81
1019	9999	9.81
1020	9994	9.80
1021	10007	9.80
1022	10022	9.81
1023	10029	9.80
1024	10032	9.80
1025	10818	10.55
1026	10583	10.31
1027	10592	10.31
1028	10592	10.30
1029	10595	10.30
1030	10604	10.30
1031	10614	10.29
1032	10679	10.35
1033	10624	10.28
1034	10640	10.29
1035	10641	10.28
1036	10651	10.28
1037	10682	10.30
1038	10688	10.30
1039	10758	10.35
1040	10711	10.30
1041	10715	10.29
1042	10726	10.29
1043	10733	10.29
1044	10740	10.29
1045	10746	10.28
1046	10742	10.27
1047	10754	10.27
1048	10761	10.27
1049	10767	10.26
1050	10772	10.26
1051	10785	10.26
1052	10792	10.26
1053	10800	10.26
1054	10859	10.30
1055	10818	10.25
1056	10829	10.25
1057	10834	10.25
1058	10842	10.25
1059	10854	10.25
1060	10863	10.25
1061	10878	10.25
1062	10880	10.24
1063	10881	10.24
1064	10893	10.24
1065	10903	10.24
1066	10913	10.24
1067	10911	10.23
1068	10931	10.24
1069	10937	10.23
1070	10793	10.09
1071	10682	9.97
1072	10692	9.97
1073	10694	9.97
1074	10704	9.97
1075	10813	10.06
1076	10726	9.97
1077	10724	9.96
1078	10730	9.95
1079	10734	9.95
1080	10748	9.95
1081	10752	9.95
1082	10777	9.96
1083	10780	9.95
1084	10786	9.95
1085	10787	9.94
1086	10803	9.95
1087	10822	9.96
1088	10818	9.94
1089	10828	9.94
1090	10824	9.93
1091	10834	9.93
1092	10840	9.93
1093	10864	9.94
1094	10860	9.93
1095	10871	9.93
1096	10885	9.93
1097	10898	9.93
1098	10902	9.93
1099	10916	9.93
1100	10915	9.92
1101	10917	9.92
1102	10927	9.92
1103	14162	12.84
1104	11021	9.98
1105	11042	9.99
1106	11459	10.36
1107	11074	10.00
1108	11179	10.09
1109	11129	10.04
1110	11029	9.94
1111	11081	9.97
1112	11074	9.96
1113	11096	9.97
1114	11105	9.97
1115	11113	9.97
1116	11114	9.96
1117	11119	9.95
1118	11140	9.96
1119	11134	9.95
1120	11155	9.96
1121	11153	9.95
1122	11158	9.94
1123	11321	10.08
1124	11179	9.95
1125	11192	9.95
1126	11203	9.95
1127	11185	9.92
1128	11203	9.93
1129	11221	9.94
1130	11229	9.94
1131	11229	9.93
1132	11229	9.92
1133	11255	9.93
1134	11258	9.93
1135	11265	9.93
1136	11266	9.92
1137	11293	9.93
1138	11288	9.92
1139	11298	9.92
1140	11303	9.91
1141	11308	9.91
1142	11323	9.92
1143	11331	9.91
1144	11341	9.91
1145	11341	9.90
1146	11354	9.91
1147	11369	9.91
1148	11364	9.90
1149	11367	9.89
1150	11384	9.90
1151	11388	9.89
1152	11407	9.90
1153	11406	9.89
1154	11404	9.88
1155	11424	9.89
1156	11427	9.88
1157	11431	9.88
1158	11449	9.89
1159	11466	9.89
1160	11463	9.88
1161	11474	9.88
1162	11480	9.88
1163	11477	9.87
1164	11640	10.00
1165	11490	9.86
1166	11492	9.86
1167	11507	9.86
1168	11506	9.85
1169	14283	12.22
1170	11569	9.89
1171	11541	9.86
1172	11563	9.87
1173	11573	9.87
1174	11577	9.86
1175	11595	9.87
1176	11596	9.86
1177	11602	9.86
1178	11611	9.86
1179	11617	9.85
1180	11621	9.85
1181	11637	9.85
1182	11631	9.84
1183	11734	9.92
1184	11716	9.90
1185	11772	9.93
1186	11670	9.84
1187	11678	9.84
1188	11684	9.84
1189	11763	9.89
1190	11698	9.83
1191	11708	9.83
1192	11720	9.83
1193	11843	9.93
1194	11724	9.82
1195	11731	9.82
1196	11738	9.81
1197	11739	9.81
1198	11757	9.81
1199	11764	9.81
1200	11924	9.94
1201	11838	9.86
1202	11831	9.84
1203	15284	12.70
1204	11804	9.80
1205	11812	9.80
1206	12175	10.10
1207	11825	9.80
1208	11834	9.80
1209	11854	9.80
1210	11856	9.80
1211	13940	11.51
1212	11871	9.79
1213	11889	9.80
1214	11888	9.79
1215	11867	9.77
1216	11894	9.78
1217	11922	9.80
1218	11912	9.78
1219	11930	9.79
1220	11942	9.79
1221	11941	9.78
1222	12081	9.89
1223	11964	9.78
1224	11970	9.78
1225	11972	9.77
1226	11993	9.78
1227	11987	9.77
1228	11998	9.77
1229	12013	9.77
1230	12012	9.77
1231	12023	9.77
1232	12022	9.76
1233	12033	9.76
1234	12049	9.76
1235	12056	9.76
1236	12067	9.76
1237	12069	9.76
1238	12071	9.75
1239	12088	9.76
1240	12093	9.75
1241	12166	9.80
1242	12107	9.75
1243	12142	9.77
1244	12122	9.74
1245	12119	9.73
1246	12134	9.74
1247	12146	9.74
1248	12163	9.75
1249	12148	9.73
1250	12176	9.74
1251	12177	9.73
1252	12174	9.72
1253	12192	9.73
1254	12204	9.73
1255	12213	9.73
1256	12210	9.72
1257	12222	9.72
1258	12225	9.72
1259	12292	9.76
1260	12299	9.76
1261	12247	9.71
1262	12264	9.72
1263	12264	9.71
1264	12273	9.71
1265	12353	9.77
1266	14065	11.11
1267	12303	9.71
1268	12306	9.71
1269	12316	9.71
1270	12319	9.70
1271	12340	9.71
1272	12348	9.71
1273	12364	9.71
1274	12345	9.69
1275	12351	9.69
1276	12373	9.70
1277	12377	9.69
1278	12396	9.70
1279	12489	9.76
1280	12396	9.68
1281	12405	9.68
1282	12418	9.69
1283	12426	9.69
1284	12444	9.69
1285	12444	9.68
1286	12460	9.69
1287	12461	9.68
1288	12473	9.68
1289	12466	9.67
1290	12464	9.66
1291	12472	9.66
1292	12504	9.68
1293	12500	9.67
1294	12506	9.66
1295	12522	9.67
1296	14545	11.22
1297	12532	9.66
1298	12587	9.70
1299	13598	10.47
1300	12554	9.66
1301	12567	9.66
1302	12571	9.66
1303	12583	9.66
1304	12630	9.69
1305	12605	9.66
1306	12753	9.76
1307	12599	9.64
1308	12615	9.64
1309	12624	9.64
1310	12623	9.64
1311	12636	9.64
1312	12637	9.63
1313	12645	9.63
1314	12725	9.68
1315	12680	9.64
1316	12696	9.65
1317	12724	9.66
1318	12689	9.63
1319	12690	9.62
1320	12708	9.63
1321	12715	9.63
1322	12723	9.62
1323	12735	9.63
1324	12750	9.63
1325	12742	9.62
1326	12763	9.63
1327	12754	9.61
1328	12778	9.62
1329	12775	9.61
1330	12785	9.61
1331	12795	9.61
1332	12820	9.62
1333	12814	9.61
1334	12816	9.61
1335	12835	9.61
1336	12823	9.60
1337	12835	9.60
1338	12844	9.60
1339	12850	9.60
1340	12863	9.60
1341	12869	9.60
1342	12878	9.60
1343	12898	9.60
1344	12906	9.60
1345	12904	9.59
1346	12905	9.59
1347	12916	9.59
1348	12926	9.59
1349	12942	9.59
1350	13063	9.68
1351	12951	9.59
1352	12960	9.59
1353	12973	9.59
1354	12980	9.59
1355	12979	9.58
1356	12979	9.57
1357	12989	9.57
1358	13012	9.58
1359	13949	10.26
1360	16071	11.82
1361	13068	9.60
1362	13017	9.56
1363	13029	9.56
1364	13041	9.56
1365	13044	9.56
1366	13075	9.57
1367	13240	9.69
1368	13073	9.56
1369	13107	9.57
1370	13101	9.56
1371	13098	9.55
1372	13103	9.55
1373	13117	9.55
1374	13140	9.56
1375	13135	9.55
1376	13142	9.55
1377	13152	9.55
1378	13230	9.60
1379	13147	9.53
1380	13169	9.54
1381	13172	9.54
1382	13186	9.54
1383	13193	9.54
1384	13278	9.59
1385	14372	10.38
1386	13208	9.53
1387	14396	10.38
1388	13222	9.53
1389	13238	9.53
1390	13268	9.55
1391	13268	9.54
1392	13252	9.52
1393	13273	9.53
1394	13283	9.53
1395	13418	9.62
1396	13414	9.61
1397	13300	9.52
1398	13294	9.51
1399	13304	9.51
1400	13346	9.53
1401	13356	9.53
1402	13347	9.52
1403	13356	9.52
1404	13366	9.52
1405	13367	9.51
1406	13377	9.51
1407	13380	9.51
1408	13386	9.51
1409	13399	9.51
1410	13402	9.50
1411	13416	9.51
1412	13416	9.50
1413	13433	9.51
1414	13431	9.50
1415	13446	9.50
1416	13447	9.50
1417	13462	9.50
1418	13594	9.59
1419	13507	9.52
1420	13485	9.50
1421	13492	9.49
1422	13484	9.48
1423	13510	9.49
1424	13513	9.49
1425	13521	9.49
1426	13526	9.49
1427	13530	9.48
1428	13545	9.49
1429	13547	9.48
1430	13556	9.48
1431	13570	9.48
1432	13577	9.48
1433	13585	9.48
1434	13604	9.49
1435	13699	9.55
1436	13601	9.47
1437	14890	10.36
1438	13619	9.47
1439	13625	9.47
1440	13673	9.50
1441	13646	9.47
1442	13622	9.45
1443	13324	9.23
1444	13327	9.23
1445	13339	9.23
1446	13337	9.22
1447	13371	9.24
1448	13370	9.23
1449	13381	9.23
1450	13379	9.23
1451	13403	9.24
1452	13409	9.23
1453	13404	9.23
1454	13414	9.23
1455	13420	9.22
1456	13418	9.22
1457	16594	11.39
1458	15110	10.36
1459	13464	9.23
1460	13454	9.22
1461	13474	9.22
1462	13472	9.21
1463	13466	9.20
1464	13488	9.21
1465	13508	9.22
1466	13519	9.22
1467	13576	9.25
