N	Total Time	Average CPE
1012	245562	242.65
1013	245783	242.63
1014	246239	242.84
1015	246846	243.20
1016	247988	244.08
1017	247209	243.08
1018	250382	245.95
1019	248513	243.88
1020	249223	244.34
1021	249236	244.11
1022	249408	244.04
1023	251948	246.28
1024	250532	244.66
1025	251254	245.13
1026	251636	245.26
1027	251969	245.34
1028	252629	245.75
1029	252823	245.70
1030	253410	246.03
1031	253977	246.34
1032	254350	246.46
1033	254606	246.47
1034	248844	240.66
1035	249368	240.94
1036	249828	241.15
1037	253658	244.61
1038	250905	241.72
1039	251176	241.75
1040	251630	241.95
1041	251989	242.06
1042	252616	242.43
1043	253101	242.67
1044	253477	242.79
1045	257883	246.78
1046	254310	243.13
1047	256431	244.92
1048	258839	246.98
1049	268743	256.19
1050	270017	257.16
1051	273020	259.77
1052	271402	257.99
1053	268775	255.25
1054	272164	258.22
1055	289293	274.21
1056	288250	272.96
1057	281908	266.71
1058	282271	266.80
1059	278762	263.23
1060	269838	254.56
1061	263164	248.03
1062	267914	252.27
1063	268600	252.68
1064	271548	255.21
1065	264477	248.34
1066	271275	254.48
1067	272150	255.06
1068	272520	255.17
1069	273630	255.97
1070	275233	257.23
1071	272944	254.85
1072	279495	260.72
1073	281141	262.01
1074	279023	259.80
1075	278534	259.10
1076	275572	256.11
1077	279292	259.32
1078	279852	259.60
1079	277586	257.26
1080	279970	259.23
1081	277899	257.08
1082	282901	261.46
1083	282236	260.61
1084	280350	258.63
1085	286544	264.10
1086	287024	264.29
1087	283271	260.60
1088	287470	264.22
1089	282631	259.53
1090	288017	264.24
1091	283676	260.01
1092	285047	261.03
1093	289300	264.68
1094	284825	260.35
1095	290487	265.28
1096	287214	262.06
1097	288726	263.20
1098	287454	261.80
1099	289256	263.20
1100	287241	261.13
1101	288585	262.11
1102	289273	262.50
1103	289182	262.18
1104	289624	262.34
1105	290948	263.30
1106	290726	262.86
1107	292185	263.94
1108	291796	263.35
1109	292610	263.85
1110	291955	263.02
1111	293470	264.15
1112	293993	264.38
1113	294062	264.21
1114	294839	264.67
1115	297537	266.85
1116	295350	264.65
1117	295394	264.45
1118	296009	264.77
1119	296464	264.94
1120	297197	265.35
1121	297771	265.63
1122	298328	265.89
1123	298777	266.05
1124	299385	266.36
1125	294942	262.17
1126	294675	261.70
1127	292982	259.97
1128	296706	263.04
1129	294109	260.50
1130	294716	260.81
1131	297280	262.85
1132	298117	263.35
1133	297796	262.84
1134	296642	261.59
1135	297082	261.75
1136	297746	262.10
1137	298114	262.19
1138	301283	264.75
1139	297125	260.86
1140	296915	260.45
1141	294664	258.25
1142	298815	261.66
1143	299456	261.99
1144	297178	259.77
1145	296701	259.13
1146	294874	257.31
1147	305349	266.22
1148	296166	257.98
1149	296771	258.29
1150	300704	261.48
1151	304404	264.47
1152	298157	258.82
1153	303893	263.57
1154	304115	263.53
1155	307157	265.94
1156	300451	259.91
1157	302458	261.42
1158	301098	260.02
1159	316624	273.19
1160	317580	273.78
1161	314582	270.96
1162	313162	269.50
1163	314886	270.75
1164	307658	264.31
1165	319458	274.21
1166	322532	276.61
1167	323412	277.13
1168	320474	274.38
1169	336955	288.24
1170	327344	279.78
1171	361516	308.72
1172	329440	281.09
1173	350226	298.57
1174	325989	277.67
1175	372470	317.00
1176	322145	273.93
1177	375829	319.31
1178	362375	307.62
1179	356923	302.73
1180	358411	303.74
1181	335618	284.18
1182	329713	278.95
1183	332922	281.42
1184	333253	281.46
1185	334894	282.61
1186	333240	280.98
1187	336826	283.76
1188	337633	284.20
1189	336765	283.23
1190	337751	283.82
1191	337566	283.43
1192	345656	289.98
1193	336112	281.74
1194	342967	287.24
1195	336585	281.66
1196	342053	286.00
1197	339067	283.26
1198	342760	286.11
1199	339074	282.80
1200	344047	286.71
1201	340826	283.79
1202	345736	287.63
1203	341699	284.04
1204	350497	291.11
1205	344468	285.87
1206	342596	284.08
1207	343257	284.39
1208	348944	288.86
1209	344538	284.98
1210	347936	287.55
1211	347118	286.64
1212	348866	287.84
1213	347477	286.46
1214	347221	286.01
1215	348542	286.87
1216	348955	286.97
1217	349307	287.02
1218	349350	286.82
1219	350112	287.21
1220	350510	287.30
1221	351064	287.52
1222	350816	287.08
1223	351683	287.56
1224	352332	287.85
1225	355064	289.85
1226	354041	288.78
1227	354280	288.74
1228	354734	288.87
1229	353227	287.41
1230	347328	282.38
1231	347492	282.28
1232	347975	282.45
1233	356913	289.47
1234	347995	282.01
1235	352705	285.59
1236	349752	282.97
1237	350088	283.01
1238	353027	285.16
1239	350847	283.17
1240	353637	285.19
1241	351934	283.59
1242	345586	278.25
1243	352354	283.47
1244	360816	290.05
1245	345515	277.52
1246	346545	278.13
1247	350147	280.79
1248	348944	279.60
1249	351045	281.06
1250	348383	278.71
1251	348852	278.86
1252	349430	279.10
1253	350001	279.33
1254	359460	286.65
1255	352684	281.02
1256	351738	280.05
1257	354241	281.81
1258	352731	280.39
1259	354759	281.78
1260	357108	283.42
1261	358996	284.69
1262	357270	283.10
1263	358542	283.88
1264	355674	281.39
1265	371674	293.81
1266	358631	283.28
1267	358957	283.31
1268	357704	282.10
1269	372048	293.18
1270	360543	283.89
1271	366933	288.70
1272	361987	284.58
1273	369041	289.90
1274	362990	284.92
1275	364185	285.64
1276	395912	310.28
1277	433334	339.34
1278	382989	299.68
1279	404015	315.88
1280	387270	302.55
1281	390521	304.86
1282	397746	310.25
1283	379774	296.00
1284	409022	318.55
1285	388139	302.05
1286	403154	313.49
1287	386855	300.59
1288	413203	320.81
1289	389377	302.08
1290	389838	302.20
1291	396784	307.35
1292	393304	304.41
1293	394373	305.01
1294	392521	303.34
1295	397710	307.11
1296	393840	303.89
1297	398874	307.54
1298	398301	306.86
1299	396034	304.88
1300	400723	308.25
1301	397571	305.59
1302	408174	313.50
1303	454887	349.11
1304	464742	356.40
1305	462476	354.39
1306	447296	342.49
1307	453671	347.11
1308	451986	345.56
1309	446171	340.85
1310	438814	334.97
1311	422548	322.31
1312	412184	314.16
1313	404745	308.26
1314	405574	308.66
1315	407348	309.77
1316	407179	309.41
1317	406002	308.28
1318	405984	308.03
1319	405880	307.72
1320	407469	308.69
1321	407661	308.60
1322	410802	310.74
1323	409508	309.53
1324	413018	311.95
1325	411375	310.47
1326	411590	310.40
1327	411489	310.09
1328	411264	309.69
1329	412461	310.35
1330	413084	310.59
1331	413432	310.62
1332	414072	310.86
1333	414766	311.15
1334	415916	311.78
1335	415744	311.42
1336	416186	311.52
1337	417004	311.90
1338	417490	312.03
1339	417959	312.14
1340	409497	305.59
1341	398933	297.49
1342	400932	298.76
1343	421574	313.90
1344	421957	313.96
1345	416071	309.35
1346	413589	307.27
1347	425211	315.67
1348	421819	312.92
1349	417420	309.43
1350	450002	333.33
1351	453336	335.56
1352	422597	312.57
1353	449686	332.36
1354	435764	321.83
1355	459668	339.24
1356	451433	332.92
1357	429290	316.35
1358	473432	348.62
1359	449766	330.95
1360	452538	332.75
1361	456218	335.21
1362	482801	354.48
1363	496171	364.03
1364	518859	380.40
1365	505712	370.48
1366	523191	383.01
1367	507562	371.30
1368	505893	369.80
1369	507571	370.76
1370	500345	365.22
1371	492094	358.93
1372	494308	360.28
1373	489474	356.50
1374	514434	374.41
1375	509919	370.85
1376	500747	363.91
1377	489038	355.15
1378	443217	321.64
1379	442637	320.98
1380	443262	321.20
1381	443564	321.19
1382	444417	321.58
1383	445732	322.29
1384	446969	322.95
1385	450611	325.35
1386	447554	322.91
1387	447735	322.81
1388	447539	322.43
1389	448505	322.90
1390	449211	323.17
1391	449837	323.39
1392	450336	323.52
1393	450669	323.52
1394	451420	323.83
1395	451888	323.93
1396	447601	320.63
1397	450834	322.72
1398	450536	322.27
1399	461662	329.99
1400	454039	324.31
1401	456758	326.02
1402	461407	329.11
1403	457474	326.07
1404	458060	326.25
1405	458513	326.34
1406	460089	327.23
1407	460259	327.12
1408	461330	327.65
1409	462563	328.29
1410	464808	329.65
1411	465921	330.21
1412	463419	328.20
1413	467252	330.68
1414	468915	331.62
1415	467367	330.29
1416	470009	331.93
1417	471689	332.88
1418	468512	330.40
1419	474659	334.50
1420	476243	335.38
1421	473036	332.89
1422	532477	374.46
1423	548208	385.25
1424	558697	392.34
1425	547442	384.17
1426	551953	387.06
1427	539391	377.99
1428	532575	372.95
1429	532999	372.99
1430	493885	345.37
1431	505153	353.01
1432	482145	336.69
1433	481614	336.09
1434	481761	335.96
1435	483296	336.79
1436	485639	338.19
1437	491145	341.78
1438	484737	337.09
1439	545153	378.84
1440	532521	369.81
1441	488168	338.77
1442	486701	337.52
1443	491420	340.55
1444	486123	336.65
1445	491679	340.26
1446	491462	339.88
1447	490537	339.00
1448	492426	340.07
1449	508811	351.15
1450	493342	340.24
1451	505526	348.40
1452	493202	339.67
1453	495583	341.08
1454	498817	343.07
1455	545227	374.73
1456	587456	403.47
1457	596790	409.60
1458	569684	390.73
1459	557022	381.78
1460	528957	362.30
1461	494910	338.75
1462	504708	345.22
1463	498880	341.00
1464	500447	341.84
1465	505347	344.95
1466	499922	341.01
1467	500211	340.98
1468	508100	346.12
1469	502189	341.86
1470	501180	340.94
1471	506780	344.51
1472	502766	341.55
1473	532295	361.37
1474	505298	342.81
1475	507954	344.38
1476	512266	347.06
1477	506121	342.67
1478	507401	343.30
1479	522022	352.96
1480	509939	344.55
1481	507565	342.72
1482	528101	356.34
1483	518120	349.37
1484	516470	348.03
1485	521456	351.15
1486	513581	345.61
1487	528681	355.54
1488	557254	374.50
1489	575928	386.79
1490	541468	363.40
1491	520118	348.84
1492	524013	351.22
1493	520811	348.84
1494	530666	355.20
1495	534048	357.22
1496	529907	354.22
1497	525333	350.92
1498	525346	350.70
