N	Total Time	Average CPE
785	12323	15.70
786	12351	15.71
787	12373	15.72
788	12393	15.73
789	12393	15.71
790	12428	15.73
791	12426	15.71
792	12434	15.70
793	12461	15.71
794	12471	15.71
795	12578	15.82
796	12547	15.76
797	12627	15.84
798	12547	15.72
799	12553	15.71
800	12571	15.71
801	12593	15.72
802	12619	15.73
803	17716	22.06
804	17880	22.24
805	17904	22.24
806	17927	22.24
807	17947	22.24
808	17964	22.23
809	17990	22.24
810	18019	22.25
811	18035	22.24
812	13139	16.18
813	12809	15.76
814	12887	15.83
815	12817	15.73
816	12838	15.73
817	12843	15.72
818	12865	15.73
819	12903	15.75
820	12917	15.75
821	12929	15.75
822	12951	15.76
823	12960	15.75
824	12956	15.72
825	12977	15.73
826	13002	15.74
827	13107	15.85
828	13052	15.76
829	13037	15.73
830	13059	15.73
831	13075	15.73
832	13385	16.09
833	13155	15.79
834	13113	15.72
835	13156	15.76
836	13165	15.75
837	13167	15.73
838	13197	15.75
839	13301	15.85
840	13234	15.75
841	13238	15.74
842	13279	15.77
843	13305	15.78
844	13287	15.74
845	13300	15.74
846	13322	15.75
847	13339	15.75
848	13345	15.74
849	13366	15.74
850	13370	15.73
851	13466	15.82
852	13414	15.74
853	13441	15.76
854	13451	15.75
855	13476	15.76
856	13474	15.74
857	13496	15.75
858	13553	15.80
859	13528	15.75
860	13558	15.77
861	14164	16.45
862	14062	16.31
863	13567	15.72
864	13580	15.72
865	13585	15.71
866	13614	15.72
867	13612	15.70
868	13626	15.70
869	13536	15.58
870	13329	15.32
871	14629	16.80
872	14043	16.10
873	13360	15.30
874	13385	15.31
875	13417	15.33
876	13437	15.34
877	13445	15.33
878	13453	15.32
879	13459	15.31
880	13473	15.31
881	13492	15.31
882	13516	15.32
883	13508	15.30
884	13536	15.31
885	13547	15.31
886	13569	15.31
887	13606	15.34
888	13604	15.32
889	13606	15.30
890	14752	16.58
891	16647	18.68
892	13674	15.33
893	13696	15.34
894	13712	15.34
895	13705	15.31
896	13742	15.34
897	13719	15.29
898	13757	15.32
899	13759	15.30
900	15931	17.70
901	13809	15.33
902	13917	15.43
903	13840	15.33
904	13862	15.33
905	13876	15.33
906	13881	15.32
907	13885	15.31
908	13924	15.33
909	14675	16.14
910	13945	15.32
911	13990	15.36
912	13957	15.30
913	14069	15.41
914	14099	15.43
915	14034	15.34
916	14047	15.34
917	14067	15.34
918	17589	19.16
919	14141	15.39
920	14100	15.33
921	14120	15.33
922	14131	15.33
923	14147	15.33
924	14153	15.32
925	14308	15.47
926	14186	15.32
927	17315	18.68
928	15744	16.97
929	14247	15.34
930	14252	15.32
931	14272	15.33
932	14286	15.33
933	14288	15.31
934	14331	15.34
935	14320	15.32
936	15226	16.27
937	14391	15.36
938	14372	15.32
939	14418	15.35
940	14402	15.32
941	14406	15.31
942	14431	15.32
943	14452	15.33
944	14479	15.34
945	18003	19.05
946	14523	15.35
947	14562	15.38
948	14535	15.33
949	14536	15.32
950	14560	15.33
951	14586	15.34
952	17091	17.95
953	14618	15.34
954	18519	19.41
955	14659	15.35
956	14671	15.35
957	14696	15.36
958	14683	15.33
959	14708	15.34
960	14734	15.35
961	14746	15.34
962	16538	17.19
963	15898	16.51
964	14790	15.34
965	14965	15.51
966	14833	15.36
967	14840	15.35
968	14852	15.34
969	14869	15.34
970	14878	15.34
971	16341	16.83
972	14927	15.36
973	14930	15.34
974	14952	15.35
975	14972	15.36
976	14975	15.34
977	14987	15.34
978	15032	15.37
979	15019	15.34
980	19978	20.39
981	15390	15.69
982	15440	15.72
983	15467	15.73
984	15474	15.73
985	15497	15.73
986	15499	15.72
987	15519	15.72
988	15669	15.86
989	15569	15.74
990	15646	15.80
991	15577	15.72
992	15613	15.74
993	15601	15.71
994	15637	15.73
995	15649	15.73
996	15727	15.79
997	15672	15.72
998	15709	15.74
999	15709	15.72
1000	15660	15.66
1001	15744	15.73
1002	15767	15.74
1003	15787	15.74
1004	15811	15.75
1005	15829	15.75
1006	15824	15.73
1007	15853	15.74
1008	15854	15.73
1009	15891	15.75
1010	15895	15.74
1011	15890	15.72
1012	15917	15.73
1013	16023	15.82
1014	15943	15.72
1015	15966	15.73
1016	16018	15.77
1017	16006	15.74
1018	16002	15.72
1019	16031	15.73
1020	16028	15.71
1021	16164	15.83
1022	16059	15.71
1023	16076	15.71
1024	16099	15.72
1025	16118	15.72
1026	16267	15.85
1027	16146	15.72
1028	16189	15.75
1029	16341	15.88
1030	16192	15.72
1031	16283	15.79
1032	16224	15.72
1033	16325	15.80
1034	16456	15.91
1035	16280	15.73
1036	16293	15.73
1037	16570	15.98
1038	16379	15.78
1039	16399	15.78
1040	16356	15.73
1041	16381	15.74
1042	16392	15.73
1043	16401	15.72
1044	16418	15.73
1045	16555	15.84
1046	16439	15.72
1047	16556	15.81
1048	16478	15.72
1049	16492	15.72
1050	16528	15.74
1051	16521	15.72
1052	16547	15.73
1053	16715	15.87
1054	16573	15.72
1055	16600	15.73
1056	16614	15.73
1057	16617	15.72
1058	16648	15.74
1059	16669	15.74
1060	16743	15.80
1061	23343	22.00
1062	23499	22.13
1063	23517	22.12
1064	23528	22.11
1065	23562	22.12
1066	23585	22.12
1067	21802	20.43
1068	16818	15.75
1069	16809	15.72
1070	16821	15.72
1071	16882	15.76
1072	16860	15.73
1073	16893	15.74
1074	16890	15.73
1075	16975	15.79
1076	16926	15.73
1077	16926	15.72
1078	16943	15.72
1079	17386	16.11
1080	16572	15.34
1081	16593	15.35
1082	16603	15.34
1083	18389	16.98
1084	16628	15.34
1085	16624	15.32
1086	16676	15.36
1087	16680	15.34
1088	16781	15.42
1089	16702	15.34
1090	18643	17.10
1091	16749	15.35
1092	16765	15.35
1093	16753	15.33
1094	16804	15.36
1095	16804	15.35
1096	16821	15.35
1097	16834	15.35
1098	17714	16.13
1099	16879	15.36
1100	16865	15.33
1101	16900	15.35
1102	16904	15.34
1103	16938	15.36
1104	16933	15.34
1105	16941	15.33
1106	17715	16.02
1107	16982	15.34
1108	17015	15.36
1109	17027	15.35
1110	17043	15.35
1111	17041	15.34
1112	17062	15.34
1113	17819	16.01
1114	17087	15.34
1115	17127	15.36
1116	17122	15.34
1117	17150	15.35
1118	17152	15.34
1119	17191	15.36
1120	17187	15.35
1121	17203	15.35
1122	17211	15.34
1123	17212	15.33
1124	17268	15.36
1125	17261	15.34
1126	17395	15.45
1127	17299	15.35
1128	18618	16.51
1129	17317	15.34
1130	17349	15.35
1131	17350	15.34
1132	19282	17.03
1133	17416	15.37
1134	17396	15.34
1135	17561	15.47
1136	18688	16.45
1137	17449	15.35
1138	17456	15.34
1139	17485	15.35
1140	17533	15.38
1141	17524	15.36
1142	17514	15.34
1143	18733	16.39
1144	17541	15.33
1145	17567	15.34
1146	17589	15.35
1147	18637	16.25
1148	17659	15.38
1149	17648	15.36
1150	18361	15.97
1151	17659	15.34
1152	17665	15.33
1153	17803	15.44
1154	17716	15.35
1155	17736	15.36
1156	17728	15.34
1157	18817	16.26
1158	17762	15.34
1159	17779	15.34
1160	17788	15.33
1161	17820	15.35
1162	17954	15.45
1163	17831	15.33
1164	17873	15.35
1165	19138	16.43
1166	17882	15.34
1167	17922	15.36
1168	17921	15.34
1169	17928	15.34
1170	17954	15.35
1171	17953	15.33
1172	17960	15.32
1173	17989	15.34
1174	18019	15.35
1175	18018	15.33
1176	18021	15.32
1177	18053	15.34
1178	18061	15.33
1179	19340	16.40
1180	18100	15.34
1181	18127	15.35
1182	18145	15.35
1183	18138	15.33
1184	18161	15.34
1185	18170	15.33
1186	18189	15.34
1187	18183	15.32
1188	18210	15.33
1189	18234	15.34
1190	18255	15.34
1191	18270	15.34
1192	18252	15.31
1193	18347	15.38
1194	18319	15.34
1195	18321	15.33
1196	18337	15.33
1197	18495	15.45
1198	18369	15.33
1199	18392	15.34
1200	18397	15.33
1201	18412	15.33
1202	18469	15.37
1203	18450	15.34
1204	18478	15.35
1205	18483	15.34
1206	18492	15.33
1207	19234	15.94
1208	18526	15.34
1209	18551	15.34
1210	18571	15.35
1211	18571	15.34
1212	18591	15.34
1213	18610	15.34
1214	20105	16.56
1215	18620	15.33
1216	18646	15.33
1217	18665	15.34
1218	18671	15.33
1219	18689	15.33
1220	18719	15.34
1221	18719	15.33
1222	18737	15.33
1223	18887	15.44
1224	18771	15.34
1225	18804	15.35
1226	18798	15.33
1227	18825	15.34
1228	19992	16.28
1229	18896	15.38
1230	18857	15.33
1231	19012	15.44
1232	18897	15.34
1233	18915	15.34
1234	21613	17.51
1235	21785	17.64
1236	18965	15.34
1237	18985	15.35
1238	18983	15.33
1239	20209	16.31
1240	19017	15.34
1241	20907	16.85
1242	19062	15.35
1243	19122	15.38
1244	19075	15.33
1245	19108	15.35
1246	19117	15.34
1247	19134	15.34
1248	27562	22.08
1249	24896	19.93
1250	24425	19.54
1251	30233	24.17
1252	30495	24.36
1253	27463	21.92
1254	27599	22.01
1255	24523	19.54
1256	23358	18.60
1257	23353	18.58
1258	23070	18.34
1259	20843	16.56
1260	20883	16.57
1261	20977	16.64
1262	20917	16.57
1263	20787	16.46
1264	19458	15.39
1265	19412	15.35
1266	19418	15.34
1267	19436	15.34
1268	19442	15.33
1269	19477	15.35
1270	22544	17.75
1271	19587	15.41
1272	19520	15.35
1273	19529	15.34
1274	19537	15.34
1275	19553	15.34
1276	19564	15.33
1277	30532	23.91
1278	27895	21.83
1279	27915	21.83
1280	27946	21.83
1281	27964	21.83
1282	26508	20.68
1283	20624	16.07
1284	19859	15.47
1285	19703	15.33
1286	19707	15.32
1287	19739	15.34
1288	19827	15.39
1289	27951	21.68
1290	27754	21.51
1291	27782	21.52
1292	27805	21.52
1293	27818	21.51
1294	30921	23.90
1295	27842	21.50
1296	27875	21.51
1297	27901	21.51
1298	27929	21.52
1299	27942	21.51
1300	25549	19.65
1301	19935	15.32
1302	19964	15.33
1303	19967	15.32
1304	20000	15.34
1305	19986	15.31
1306	23494	17.99
1307	20036	15.33
1308	20054	15.33
1309	20057	15.32
1310	20153	15.38
1311	20086	15.32
1312	21577	16.45
1313	21112	16.08
1314	20137	15.32
