N	Total Time	Average CPE
649	5948	9.16
650	5948	9.15
651	6020	9.25
652	6307	9.67
653	5939	9.09
654	5964	9.12
655	6141	9.38
656	6028	9.19
657	6027	9.17
658	6006	9.13
659	5994	9.10
660	6024	9.13
661	6026	9.12
662	6466	9.77
663	5869	8.85
664	5890	8.87
665	5905	8.88
666	5917	8.88
667	5907	8.86
668	5885	8.81
669	5897	8.81
670	5906	8.81
671	5935	8.85
672	5947	8.85
673	5926	8.81
674	6607	9.80
675	5925	8.78
676	5931	8.77
677	6083	8.99
678	5944	8.77
679	5971	8.79
680	5990	8.81
681	5982	8.78
682	5971	8.76
683	5982	8.76
684	7553	11.04
685	6029	8.80
686	6039	8.80
687	6724	9.79
688	6015	8.74
689	6169	8.95
690	6032	8.74
691	6032	8.73
692	6039	8.73
693	6032	8.70
694	6030	8.69
695	6059	8.72
696	6047	8.69
697	6060	8.69
698	6063	8.69
699	6074	8.69
700	6133	8.76
701	6103	8.71
702	6097	8.69
703	6106	8.69
704	6109	8.68
705	6133	8.70
706	7178	10.17
707	6153	8.70
708	6236	8.81
709	6156	8.68
710	6171	8.69
711	6174	8.68
712	6187	8.69
713	6184	8.67
714	6186	8.66
715	6198	8.67
716	6166	8.61
717	6026	8.40
718	6046	8.42
719	6110	8.50
720	5931	8.24
721	5904	8.19
722	5899	8.17
723	6420	8.88
724	5761	7.96
725	5768	7.96
726	5776	7.96
727	6261	8.61
728	5646	7.76
729	5640	7.74
730	5656	7.75
731	7071	9.67
732	6067	8.29
733	5677	7.74
734	5699	7.76
735	5716	7.78
736	5732	7.79
737	5754	7.81
738	5666	7.68
739	5667	7.67
740	6331	8.56
741	5705	7.70
742	5783	7.79
743	5894	7.93
744	5920	7.96
745	5863	7.87
746	6297	8.44
747	5871	7.86
748	5785	7.73
749	5768	7.70
750	6707	8.94
751	7091	9.44
752	6050	8.05
753	6062	8.05
754	6000	7.96
755	6132	8.12
756	6134	8.11
757	6157	8.13
758	6898	9.10
759	6293	8.29
760	6292	8.28
761	6387	8.39
762	6949	9.12
763	7457	9.77
764	6522	8.54
765	6517	8.52
766	6664	8.70
767	6513	8.49
768	6491	8.45
769	6519	8.48
770	6536	8.49
771	6545	8.49
772	6527	8.45
773	6529	8.45
774	6553	8.47
775	6574	8.48
776	6568	8.46
777	6586	8.48
778	6608	8.49
779	6633	8.51
780	6629	8.50
781	6606	8.46
782	6613	8.46
783	6615	8.45
784	6597	8.41
785	6612	8.42
786	6609	8.41
787	6668	8.47
788	6636	8.42
789	6634	8.41
790	6659	8.43
791	6655	8.41
792	6775	8.55
793	6664	8.40
794	6678	8.41
795	6762	8.51
796	6685	8.40
797	6695	8.40
798	6713	8.41
799	6729	8.42
800	6754	8.44
801	6720	8.39
802	6723	8.38
803	6746	8.40
804	6645	8.26
805	6563	8.15
806	6544	8.12
807	6488	8.04
808	6396	7.92
809	6409	7.92
810	7009	8.65
811	6249	7.71
812	6274	7.73
813	6280	7.72
814	6094	7.49
815	6125	7.52
816	6113	7.49
817	6127	7.50
818	6117	7.48
819	6117	7.47
820	6146	7.50
821	6143	7.48
822	6134	7.46
823	6150	7.47
824	6150	7.46
825	6275	7.61
826	6340	7.68
827	6200	7.50
828	6202	7.49
829	6214	7.50
830	6216	7.49
831	6218	7.48
832	6223	7.48
833	6229	7.48
834	6364	7.63
835	6208	7.43
836	6223	7.44
837	6226	7.44
838	6227	7.43
839	6250	7.45
840	6246	7.44
841	6245	7.43
842	6240	7.41
843	6250	7.41
844	6397	7.58
845	6295	7.45
846	6282	7.43
847	6298	7.44
848	6292	7.42
849	6294	7.41
850	6303	7.42
851	6310	7.41
852	6329	7.43
853	6327	7.42
854	6334	7.42
