N	Total Time	Average CPE
846	10014	11.84
847	10035	11.85
848	10046	11.85
849	10071	11.86
850	10075	11.85
851	10164	11.94
852	10088	11.84
853	10121	11.87
854	10121	11.85
855	10130	11.85
856	10140	11.85
857	10155	11.85
858	10174	11.86
859	10185	11.86
860	10156	11.81
861	10207	11.85
862	10213	11.85
863	10220	11.84
864	10237	11.85
865	10245	11.84
866	10271	11.86
867	10267	11.84
868	10292	11.86
869	10365	11.93
870	10303	11.84
871	10315	11.84
872	10336	11.85
873	10339	11.84
874	10354	11.85
875	10369	11.85
876	10379	11.85
877	10407	11.87
878	10405	11.85
879	10448	11.89
880	10380	11.80
881	10440	11.85
882	10458	11.86
883	10457	11.84
884	10485	11.86
885	10587	11.96
886	10496	11.85
887	10509	11.85
888	10546	11.88
889	10534	11.85
890	10546	11.85
891	11451	12.85
892	10587	11.87
893	10601	11.87
894	10615	11.87
895	10641	11.89
896	10630	11.86
897	10638	11.86
898	10652	11.86
899	10667	11.87
900	10635	11.82
901	10759	11.94
902	10704	11.87
903	10698	11.85
904	10724	11.86
905	10731	11.86
906	10751	11.87
907	10750	11.85
908	10786	11.88
909	10774	11.85
910	10793	11.86
911	10814	11.87
912	10813	11.86
913	10830	11.86
914	10845	11.87
915	10857	11.87
916	10878	11.88
917	10940	11.93
918	10915	11.89
919	10897	11.86
920	10866	11.81
921	10923	11.86
922	10941	11.87
923	10946	11.86
924	10949	11.85
925	10976	11.87
926	10990	11.87
927	10983	11.85
928	11008	11.86
929	11011	11.85
930	11028	11.86
931	11051	11.87
932	11048	11.85
933	11081	11.88
934	11084	11.87
935	11088	11.86
936	11112	11.87
937	11121	11.87
938	11125	11.86
939	11145	11.87
940	11101	11.81
941	11164	11.86
942	11172	11.86
943	11183	11.86
944	11198	11.86
945	11196	11.85
946	11218	11.86
947	11236	11.86
948	11244	11.86
949	11325	11.93
950	11270	11.86
951	11291	11.87
952	11287	11.86
953	11300	11.86
954	11330	11.88
955	11331	11.86
956	11344	11.87
957	11353	11.86
958	11350	11.85
959	11379	11.87
960	11346	11.82
961	11389	11.85
962	11410	11.86
963	11423	11.86
964	11442	11.87
965	11442	11.86
966	11468	11.87
967	11474	11.87
968	11484	11.86
969	11576	11.95
970	11505	11.86
971	11524	11.87
972	11533	11.87
973	11540	11.86
974	11558	11.87
975	11560	11.86
976	11529	11.81
977	11590	11.86
978	11601	11.86
979	11625	11.87
980	11587	11.82
981	11629	11.85
982	11644	11.86
983	11660	11.86
984	11676	11.87
985	11682	11.86
986	11690	11.86
987	11703	11.86
988	11719	11.86
989	11720	11.85
990	11738	11.86
991	11763	11.87
992	11764	11.86
993	11844	11.93
994	11791	11.86
995	11808	11.87
996	11816	11.86
997	11825	11.86
998	11901	11.92
999	11842	11.85
1000	11687	11.69
1001	11843	11.83
1002	11868	11.84
1003	11898	11.86
1004	11901	11.85
1005	11926	11.87
1006	11930	11.86
1007	11949	11.87
1008	11958	11.86
1009	11965	11.86
1010	11982	11.86
1011	11996	11.87
1012	11993	11.85
1013	12123	11.97
1014	12031	11.86
1015	12045	11.87
1016	12062	11.87
1017	12056	11.85
1018	12075	11.86
1019	12078	11.85
1020	12054	11.82
1021	12105	11.86
1022	12123	11.86
1023	12143	11.87
1024	12162	11.88
1025	12106	11.81
1026	12151	11.84
1027	12186	11.87
1028	12193	11.86
1029	12203	11.86
